Id,Title,Name in Hebrew,Name in German,Pseudonym,Gender,Date of birth,Place of birth,Date of death,Place of death,Occupation,VIAF ID
person1073,"חיט, משה אברהם בן ראובן",,,,,,,,,Author,97221800
person1074,חיים,חיים,חיים,,,,,,,,313410500
person1075,חיים (חייקא),חיים (חייקא),חיים (חייקא),,,,,,,,245467241
person1076,חיים אדלער,חיים אדלער,חיים אדלער,,,,,,,,308265998
person1077,"חיים ב""ר אפרים בר""מ","חיים ב""ר אפרים בר""מ","חיים ב""ר אפרים בר""מ",,,,,,,,
person1078,"חיים ב""ר הירץ","חיים ב""ר הירץ","חיים ב""ר הירץ",,,,,,,,
person1079,"חיים ב""ר הירץ","חיים ב""ר הירץ","חיים ב""ר הירץ",,,,,,,,
person1080,"חיים בן ר' יוסף בר""פ ז""ל","חיים בן ר' יוסף בר""פ ז""ל","חיים בן ר' יוסף בר""פ ז""ל",,,,,,,,
person1081,חיים בר יוסף סופר,חיים בר יוסף סופר,חיים בר יוסף סופר,,,,,,,,
person1082,"חיים בר""א בר""פ","חיים בר""א בר""פ","חיים בר""א בר""פ",,,,,,,,
person1083,"חיים בר""א יורש","חיים בר""א יורש","חיים בר""א יורש",,,,,,,,
person1084,"חיים בר""י סופר","חיים בר""י סופר","חיים בר""י סופר",,,,,,,,
person1085,"חיים בר""י סופר","חיים בר""י סופר","חיים בר""י סופר",,,,,,,,
person1086,"חיים בר""י סופר","חיים בר""י סופר","חיים בר""י סופר",,,,,,,,
person1087,חיים ברעזכין פרימוס דמדינה,חיים ברעזכין פרימוס דמדינה,,,,,,,,,
person1088,חיים האלבערשטאם,חיים האלבערשטאם,חיים האלבערשטאם,,,,,,,,306091723
person1089,חיים לאנצבורג,"לאנצבורג (מהו'), חיים",חיים לאנצבורג,,,,,,,,
person1090,חיים מארקברייט,חיים מארקברייט,,,,,,,,,
person1091,חיים מצאנז,חיים מצאנז,חיים מצאנז,,,,,,,,298134368
person1092,חיים מצאנז,חיים מצאנז,חיים מצאנז,,,,,,,,298134368
person1093,חיים מצאנז,חיים מצאנז,חיים מצאנז,,,,,,,,298134368
person1094,חיים מצאנז,חיים מצאנז (המקובל האלהי הרב),חיים מצאנז,,,,,,,,298134368
person1095,חיים משה מאשלש,חיים משה מאשלש (בחורי חמד),חיים משה מאשלש,,,,,,,,
person1096,חיים נחמי' מזרחי,"חיים נחמי' מזרחי (ככל הנראה, דמות בדוייה)",חיים נחמי' מזרחי,,,,,,,,
person1097,חיים ראשמין (בחורי חמד),חיים ראשמין (בחורי חמד),,,,,,,,,
person1098,"חלם, שלמה בן משה",,,,,,,,,Author,
person1099,"חלם, שלמה בן משה","חלם, שלמה בן משה",,,,,,,,,
person1100,"חלפן, דניאל בר""ש","חלפן, דניאל בר""ש","חלפן, דניאל בר""ש",,,,,,,,
person1101,"חלפן, שלמה","חלפן, שלמה (גובה)","חלפן, שלמה",,,,,,,,
person1102,חנה פיוואני,"חנה פיוואני (אמו של פיבני, יוסף בן איזק, כהנא)",חנה פיוואני,,,,,,,,
person1103,"חנוך הענך במהורר שמואל זצ""ל שיק","חנוך הענך במהורר שמואל זצ""ל שיק","חנוך הענך במהורר שמואל זצ""ל שיק",,,,,,,,
person1104,"חנוך הענך במהורר שמואל זצ""ל שיק","חנוך הענך במהורר שמואל זצ""ל שיק","חנוך הענך במהורר שמואל זצ""ל שיק",,,,,,,,
person1105,ט' שטיינסבערג,ט' שטיינסבערג,ט' שטיינסבערג,,,,,,,,
person1106,"טהעאדאר, דוד",,,,,,,,,Translator,
person1107,טובי',טובי',טובי',,,,,,,,312418253
person1108,"טובי' בעז זצ""ל","טובי' בעז זצ""ל (ר""ר)","טובי' בעז זצ""ל",,,,,,,,
person1109,"טויסק, ישראל","טויסק, ישראל","טויסק, ישראל",,,,,,,,
person1110,"טויסק, ישראל","טויסק, ישראל","טויסק, ישראל",,,,,,,,
person1111,"טעבלי ב""ר קאפיל ריס","טעבלי ב""ר קאפיל ריס","טעבלי ב""ר קאפיל ריס",,,,,,,,
person1112,"טעבלי ב""ר קאפיל ריס","טעבלי ב""ר קאפיל ריס","טעבלי ב""ר קאפיל ריס",,,,,,,,
person1113,"טעבלי ב""ר קאפיל ריס","טעבלי ב""ר קאפיל ריס","טעבלי ב""ר קאפיל ריס",,,,,,,,
person1114,"טעבלי בר""י מקראסן","טעבלי בר""י מקראסן","טעבלי בר""י מקראסן",,,,,,,,
person1115,טעבלי העס,"טעבלי העס (אב""ד)",טעבלי העס,,,,,,,,
person1116,"טעבלי פ""ד","טעבלי פ""ד","טעבלי פ""ד",,,,,,,,
person1117,"טעבלי פ""ד","טעבלי פ""ד","טעבלי פ""ד",,,,,,,,
person1118,טריידעל משוורין,טריידעל משוורין,טריידעל משוורין,,,,,,,,
person1119,יאאכים היים,יאאכים היים,יאאכים היים,,,,,,,,
person1120,יאאכים הערש,יאאכים הערש,יאאכים הערש,,,,,,,,
person1121,יאאכים וויינמייער,יאאכים וויינמייער,יאאכים וויינמייער,,,,,,,,
person1122,יאול יאכימסטהאל,יאול יאכימסטהאל,יאול יאכימסטהאל,,,,,,,,
person1123,יאזעף אפפנהיים,יאזעף אפפנהיים,יאזעף אפפנהיים,,,,,,,,
person1124,יאזעף ברוך,יאזעף ברוך,יאזעף ברוך,,,,,,,,
person1125,יאזעף גרינבוים,יאזעף גרינבוים,יאזעף גרינבוים,,,,,,,,
person1126,יאזעף הירש,יאזעף הירש,יאזעף הירש,,,,,,,,
person1127,יאזעף הירשפעלד,יאזעף הירשפעלד,יאזעף הירשפעלד,,,,,,,,
person1128,יאזעף ווייסענבערג,יאזעף ווייסענבערג,יאזעף ווייסענבערג,,,,,,,,
person1129,יאזעף לאצארוס לעווי,יאזעף לאצארוס לעווי,יאזעף לאצארוס לעווי,,,,,,,,
person1130,יאזעף לעווי,יאזעף לעווי,יאזעף לעווי,,,,,,,,
person1131,יאזעף מאזעס קאהן,יאזעף מאזעס קאהן,יאזעף מאזעס קאהן,,,,,,,,
person1132,יאזעף מארקברייטער,יאזעף מארקברייטער,יאזעף מארקברייטער,,,,,,,,
person1133,יאזעף קינדערפריינד,יאזעף קינדערפריינד,יאזעף קינדערפריינד,,,,,,,,
person1134,יאנאטהאן הארשיטצער,יאנאטהאן הארשיטצער (ג' קרייזשולען דיריגענד),יאנאטהאן הארשיטצער,,,,,,,,
person1135,יאנאס מיללער,יאנאס מיללער,יאנאס מיללער,,,,,,,,
person1136,יאנאס פירטה,יאנאס פירטה,יאנאס פירטה,,,,,,,,
person1137,"יאנוב, שבתי בן דוד יאנוב, שבתי בן דוד",,,,,,,,,,
person1138,יאסעף ליידעסדארפער,יאסעף ליידעסדארפער,יאסעף ליידעסדארפער,,,,,,,,
person1139,יאסעף לעהמאן,יאסעף לעהמאן,יאסעף לעהמאן,,,,,,,,
person1140,יאסעף שטרים,יאסעף שטרים,יאסעף שטרים,,,,,,,,
person1141,"יאעל בק""ב","יאעל בק""ב (דאקטער)","יאעל בק""ב",,,,,,,,
person1142,יאקאב אדלער,יאקאב אדלער,יאקאב אדלער,,,,,,,,30330277
person1143,יאקאב אפפענהיים,יאקאב אפפענהיים,יאקאב אפפענהיים,,,,,,,,
person1144,יאקאב גאטטליעב,יאקאב גאטטליעב,יאקאב גאטטליעב,,,,,,,,
person1145,יאקאב ווערטהיים (Dr. jur.),יאקאב ווערטהיים,יאקאב ווערטהיים (Dr. jur.),,,,,,,,
person1146,יאקאב ליידענסדארף,יאקאב ליידענסדארף,יאקאב ליידענסדארף,,,,,,,,
person1147,יאקאב סאקידלאוו,יאקאב סאקידלאוו,יאקאב סאקידלאוו,,,,,,,,
person1148,יאקאב ק' סוידעק,יאקאב ק' סוידעק,יאקאב ק' סוידעק,,,,,,,,
person1149,"יאקב ב""ר יהודא ליב ב""ר זרח סג""ג","יאקב ב""ר יהודא ליב ב""ר זרח סג""ג",,,,,,,,,
person1150,"יאקב באכי בפ""ד","יאקב באכי בפ""ד","יאקב באכי בפ""ד",,,,,,,,
person1151,יאקב בן דניאל בלאך,יאקב בן דניאל בלאך,יאקב בן דניאל בלאך,,,,,,,,
person1152,יאקב בר יוזפה,יאקב בר יוזפה,יאקב בר יוזפה,,,,,,,,
person1153,יאקב בר יוזפה,יאקב בר יוזפה,יאקב בר יוזפה,,,,,,,,
person1154,"יאקב בר""ש","יאקב בר""ש","יאקב בר""ש",,,,,,,,
person1155,"יאקב ברא""ד","יאקב ברא""ד","יאקב ברא""ד",,,,,,,,
person1156,"יאקב ז""ב",,,,,,,,,Translator,
person1157,יאקב זולצבאך,יאקב זולצבאך,יאקב זולצבאך,,,,,,,,
person1158,"יאקב פעסילש, פ""וג","יאקב פעסילש, פ""וג","יאקב פעסילש, פ""וג",,,,,,,,
person1159,יאקב צוקרמאן,יאקב צוקרמאן,יאקב צוקרמאן,,,,,,,,
person1160,יאקב צילך,יאקב צילך,יאקב צילך,,,,,,,,
person1161,"יאקב שלעזינגר בה""ב","יאקב שלעזינגר בה""ב","יאקב שלעזינגר בה""ב",,,,,,,,
person1162,יהוד' ליב,"יהוד' ליב (בהגאון משנת דר""ע)",יהוד' ליב,,,,,,,,297720992
person1163,יהודא הכהן מיערסלוב בן יעקב,יהודא הכהן מיערסלוב בן יעקב,יהודא הכהן מיערסלוב בן יעקב,,,,,,,,
person1164,"יהודא ליב בהגאון משנה דר""ע","יהודא ליב בהגאון משנה דר""ע (חו""בק האלבדשטט)","יהודא ליב בהגאון משנה דר""ע",,,,,,,,
person1165,יהודא ליב בן שניאור,יהודא ליב בן שניאור,יהודא ליב בן שניאור,,,,,,,,
person1166,"יהודא ליב סג""ל","יהודא ליב סג""ל","יהודא ליב סג""ל",,,,,,,,72568746
person1167,"יהודא ס""גל לנדא","יהודא ס""גל לנדא","יהודא ס""גל לנדא",,,,,,,,
person1168,"יהודא ס""גל נאטנזאהן","יהודא ס""גל נאטנזאהן","יהודא ס""גל נאטנזאהן",,,,,,,,
person1169,יהודה ליב בן משה מהמבורג,,,,,,,,,,
person1170,"יהודה ליב בן משה, מהמבורג",,,,,,,,,Author,
person1171,יהודה ליב מעזריטש,"אברהם יהודה ליב מעזריטש (דיין מ""צ דק""ק האג)",יהודה ליב מעזריטש,,,,,,,,
person1172,"יהודה ליב פ""ב","יהודה ליב פ""ב",,,,,,,,,
person1173,יהושיע הערצבערג,יהושיע הערצבערג,יהושיע הערצבערג,,,,,,,,
person1174,"יהושיע ס""גל נאטנזאהן","יהושיע ס""גל נאטנזאהן","יהושיע ס""גל נאטנזאהן",,,,,,,,
person1175,יהושיע שיפער,יהושיע שיפער (כירורגוס),יהושיע שיפער,,,,,,,,
person1176,"יהושע בר""י","יהושע בר""י","יהושע בר""י",,,,,,,,
person1177,יהושע מליסא,יהושע מליסא,יהושע מליסא,,,,,,,,
person1178,יהושע מליסא,יהושע מליסא,יהושע מליסא,,,,,,,,
person1179,יהושע מליסא,יהושע מליסא,יהושע מליסא,,,,,,,,
person1180,"יואל במהר""ר יקותיאל מגלוגא","יואל במהר""ר יקותיאל מגלוגא (רב, דיין)","יואל במהר""ר יקותיאל מגלוגא",,,,,,,,
person1181,"יואל בר""ל פרענקיל","יואל בר""ל פרענקיל","יואל בר""ל פרענקיל",,,,,,,,
person1182,יואל האללי,יואל האללי,יואל האללי,,,,,,,,
person1183,יואל האללי,יואל האללי,יואל האללי,,,,,,,,
person1184,יואל האללי,יואל האללי,יואל האללי,,,,,,,,
person1185,יואל האללי,יואל האללי,יואל האללי,,,,,,,,
person1186,יואל האללי,יואל האללי,יואל האללי,,,,,,,,
person1187,יואל היכבורג,יואל היכבורג,יואל היכבורג,,,,,,,,
person1188,יואל יפה,יואל יפה,יואל יפה,,,,,,,,
person1189,יואל יפה,יואל יפה,יואל יפה,,,,,,,,
person1190,יואל מגלוגא,"יואל מגלוגא (דיין ומ""צ)",יואל מגלוגא,,,,,,,,
person1191,יואל נויאן,יואל נויאן,יואל נויאן,,,,,,,,
person1192,"יודא ב""בה ר""ל, ר""ק","יודא ב""בה ר""ל, ר""ק","יודא ב""בה ר""ל, ר""ק",,,,,,,,
person1193,יודא בערנבורג,יודא בערנבורג,יודא בערנבורג,,,,,,,,
person1194,יודא ברא מהמבורג,יודא ברא מהמבורג,יודא ברא מהמבורג,,,,,,,,
person1195,"יודל בר""ל","יודל בר""ל","יודל בר""ל",,,,,,,,
person1196,"יודל בר""ל","יודל בר""ל","יודל בר""ל",,,,,,,,
person1197,יוזיל ווערטהיים,יוזיל ווערטהיים,יוזיל ווערטהיים,,,,,,,,
person1198,יוזל ווערטהיימר,יוזל ווערטהיימר,יוזל ווערטהיימר,,,,,,,,
person1199,יוזל ווערטהיימר,יוזל ווערטהיימר,יוזל ווערטהיימר,,,,,,,,
person1200,יוזל נחמן,יוזל נחמן,יוזל נחמן,,,,,,,,
person1201,יוזל שווא,יוזל שווא,יוזל שווא,,,,,,,,
person1202,יוזל שווא,יוזל שווא,יוזל שווא,,,,,,,,
person1203,"יוזפא געטינג בה""ב","יוזפא געטינג בה""ב","יוזפא געטינג בה""ב",,,,,,,,
person1204,יוזפא דעטמאלד,יוזפא דעטמאלד,יוזפא דעטמאלד,,,,,,,,
person1205,יוזפא לעווי,יוזפא לעווי,יוזפא לעווי,,,,,,,,
person1206,יוזפא מינדן,יוזפא מינדן,יוזפא מינדן,,,,,,,,
person1207,"יוזפא ש""ל","יוזפא ש""ל","יוזפא ש""ל",,,,,,,,235727145
person1208,"יוחנן בה""רר שלמה סלמן ס""ט","יוחנן בה""רר שלמה סלמן ס""ט (ככל הנראה, דמות בדוייה)","יוחנן בה""רר שלמה סלמן ס""ט",,,,,,,,
person1209,יונה גלויגא,יונה גלויגא,יונה גלויגא,,,,,,,,
person1210,יונה גלויגא,"גלויג (הבחו'), איונה",יונה גלויגא,,,,,,,,
person1211,יוסל האללי,יוסל האללי,יוסל האללי,,,,,,,,
person1212,יוסף,יוסף,,,,,,,,,313403060
person1213,יוסף,יוסף,,,,,,,,,313403060
person1214,יוסף,יוסף,יוסף,,,,,,,,313403060
person1215,יוסף,יוסף (הק'),יוסף,,,,,,,,313403060
person1216,יוסף,"יוסף (בע""מ פור' יוסף חו""בק פפ""ד)",יוסף,,,,,,,,313403060
person1217,יוסף,"יוסף (חו""בק זאמושט)",יוסף,,,,,,,,313403060
person1218,יוסף,יוסף,,,,,,,,,313403060
person1219,יוסף,יוסף,,,,,,,,,313403060
person1220,יוסף,יוסף,,,,,,,,,313403060
person1221,יוסף,יוסף,יוסף,,,,,,,,313403060
person1222,יוסף,"יוסף (אב""ד דק""ק פפד""א)",יוסף,,,,,,,,313403060
person1223,יוסף אמשטערדאם,יוסף אמשטערדאם,יוסף אמשטערדאם,,,,,,,,
person1224,"יוסף אשר לעמיל ב""ה שמעון מ""ץ","יוסף אשר לעמיל ב""ה שמעון מ""ץ (אב""ד דק""ק האג)","יוסף אשר לעמיל ב""ה שמעון מ""ץ",,,,,,,,
person1225,"יוסף ב""ר הירש בר""נ","יוסף ב""ר הירש בר""נ","יוסף ב""ר הירש בר""נ",,,,,,,,
person1226,"יוסף בהג""און אב""ד נ""רו","יוסף בהג""און אב""ד נ""רו","יוסף בהג""און אב""ד נ""רו",,,,,,,,
person1227,"יוסף במהור""א","יוסף במהור""א","יוסף במהור""א",,,,,,,,
person1228,יוסף בן אברהם,יוסף בן אברהם,יוסף בן אברהם,,,,,,,,313003556
person1229,"יוסף בן פ""ומ ר' לעמלי כהן","יוסף בן פ""ומ ר' לעמלי כהן","יוסף בן פ""ומ ר' לעמלי כהן",,,,,,,,
person1230,"יוסף בע""מ פורת יוסף","יוסף בע""מ פורת יוסף","יוסף בע""מ פורת יוסף",,,,,,,,
person1231,"יוסף בע""מ פורת יוסף","יוסף בע""מ פורת יוסף","יוסף בע""מ פורת יוסף",,,,,,,,
person1232,יוסף בר''ש בר''א,יוסף בר''ש בר''א,יוסף בר''ש בר''א,,,,,,,,
person1233,"יוסף בר""אצ","יוסף בר""אצ","יוסף בר""אצ",,,,,,,,
person1234,"יוסף בר""ה בר""ן","יוסף בר""ה בר""ן","יוסף בר""ה בר""ן",,,,,,,,297172078
person1235,"יוסף בר""ל","יוסף בר""ל","יוסף בר""ל",,,,,,,,
person1236,"יוסף בר""ם פרעגר","יוסף בר""ם פרעגר","יוסף בר""ם פרעגר",,,,,,,,298476330
person1237,יוסף ברוך,יוסף ברוך,,,,,,,,,313003245
person1238,יוסף ברוך,יוסף ברוך,,,,,,,,,313003245
person1239,יוסף דעמוטה,יוסף דעמוטה,יוסף דעמוטה,,,,,,,,
person1240,"יוסף דעסויא אצל רא""ד","יוסף דעסויא אצל רא""ד","יוסף דעסויא אצל רא""ד",,,,,,,,
person1241,יוסף האללי,יוסף האללי,יוסף האללי,,,,,,,,
person1242,יוסף הירצלס,יוסף הירצלס,יוסף הירצלס,,,,,,,,
person1243,"יוסף חו""בק","יוסף חו""בק",,,,,,,,,
person1244,"יוסף יוזיל צ""ד","יוסף יוזיל צ""ד","יוסף יוזיל צ""ד",,,,,,,,
person1245,יוסף יוזפא לו האל,יוסף יוזפא לו האל,,,,,,,,,
